#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)      rhoM (1e-6/A^2)      theta (degrees)
                   1                    0     4.53264275061161                    0                    0                  270
                   1                    0     4.54419506028724                    0                    0                  270
                   1                    0        4.55530276179                    0                    0                  270
                   1                    0     4.56594711990253                    0                    0                  270
                   1                    0     4.57610939940745                    0                    0                  270
                   1                    0      4.5857708650874                    0                    0                  270
                   1                    0     4.59491278172502                    0                    0                  270
                   1                    0     4.60351641410292                    0                    0                  270
                   1                    0     4.61156302700375                    0                    0                  270
                   1                    0     4.61903388521013                    0                    0                  270
                   1                    0      4.6259102535047                    0                    0                  270
                   1                    0     4.63217339667009                    0                    0                  270
                   1                    0     4.63780457948892                    0                    0                  270
                   1                    0     4.64278506674384                    0                    0                  270
                   1                    0     4.64709612321747                    0                    0                  270
                   1                    0     4.65071901369244                    0                    0                  270
                   1                    0     4.65363500295139                    0                    0                  270
                   1                    0     4.65582535577694                    0                    0                  270
                   1                    0     4.65727133695174                    0                    0                  270
                   1                    0      4.6579542112584                    0                    0                  270
                   1                    0      4.6581273228435                    0                    0                  270
                   1                    0     4.65860819155998                    0                    0                  270
                   1                    0     4.65944599845951                    0                    0                  270
                   1                    0     4.66063231735628                    0                    0                  270
                   1                    0     4.66215872206451                    0                    0                  270
                   1                    0      4.6640167863984                    0                    0                  270
                   1                    0     4.66619808417215                    0                    0                  270
                   1                    0     4.66869418919997                    0                    0                  270
                   1                    0     4.67149667529606                    0                    0                  270
                   1                    0     4.67459711627463                    0                    0                  270
                   1                    0     4.67798708594987                    0                    0                  270
                   1                    0       4.681658158136                    0                    0                  270
                   1                    0     4.68560190664722                    0                    0                  270
                   1                    0     4.68980990529772                    0                    0                  270
                   1                    0     4.69427372790172                    0                    0                  270
                   1                    0     4.69898494827342                    0                    0                  270
                   1                    0     4.70393514022702                    0                    0                  270
                   1                    0     4.70911587757673                    0                    0                  270
                   1                    0     4.71451873413675                    0                    0                  270
                   1                    0     4.72013528372128                    0                    0                  270
                   1                    0     4.72595710014453                    0                    0                  270
                   1                    0     4.73197575722071                    0                    0                  270
                   1                    0     4.73818282876401                    0                    0                  270
                   1                    0     4.74456988858864                    0                    0                  270
                   1                    0      4.7511285105088                    0                    0                  270
                   1                    0     4.75785026833871                    0                    0                  270
                   1                    0     4.76472673589256                    0                    0                  270
                   1                    0     4.77174948698455                    0                    0                  270
                   1                    0     4.77891009542889                    0                    0                  270
                   1                    0     4.78620013503979                    0                    0                  270
                   1                    0     4.79361117963145                    0                    0                  270
                   1                    0     4.80113480301806                    0                    0                  270
                   1                    0     4.80876257901385                    0                    0                  270
                   1                    0       4.816486081433                    0                    0                  270
                   1                    0     4.82429688408973                    0                    0                  270
                   1                    0     4.83218656079824                    0                    0                  270
                   1                    0     4.84014668537273                    0                    0                  270
                   1                    0      4.8481688316274                    0                    0                  270
                   1                    0     4.85624457337646                    0                    0                  270
                   1                    0     4.86436548443412                    0                    0                  270
                   1                    0     4.87252313861458                    0                    0                  270
                   1                    0     4.88070910973204                    0                    0                  270
                   1                    0      4.8889149716007                    0                    0                  270
                   1                    0     4.89713229803478                    0                    0                  270
                   1                    0     4.90535266284846                    0                    0                  270
                   1                    0     4.91356763985597                    0                    0                  270
                   1                    0     4.92176880287149                    0                    0                  270
                   1                    0     4.92994772570925                    0                    0                  270
                   1                    0     4.93809598218343                    0                    0                  270
                   1                    0     4.94620514610825                    0                    0                  270
                   1                    0      4.9542667912979                    0                    0                  270
                   1                    0     4.96227249156659                    0                    0                  270
                   1                    0     4.97021382072853                    0                    0                  270
                   1                    0     4.97808235259792                    0                    0                  270
                   1                    0     4.98586966098897                    0                    0                  270
                   1                    0     4.99356731971587                    0                    0                  270
                   1                    0     5.00116690259283                    0                    0                  270
                   1                    0     5.00865998343405                    0                    0                  270
                   1                    0     5.01603813605375                    0                    0                  270
                   1                    0     5.02329293426612                    0                    0                  270
                   1                    0     5.03041595188537                    0                    0                  270
                   1                    0      5.0373987627257                    0                    0                  270
                   1                    0     5.04423294060131                    0                    0                  270
                   1                    0     5.05091005932641                    0                    0                  270
                   1                    0     5.05742169271521                    0                    0                  270
                   1                    0      5.0637594145819                    0                    0                  270
                   1                    0     5.06991479874069                    0                    0                  270
                   1                    0     5.07587941900579                    0                    0                  270
                   1                    0      5.0816448491914                    0                    0                  270
                   1                    0     5.08720266311172                    0                    0                  270
                   1                    0     5.09254443458095                    0                    0                  270
                   1                    0     5.09766173741331                    0                    0                  270
                   1                    0     5.10254614542299                    0                    0                  270
                   1                    0      5.1071892324242                    0                    0                  270
                   1                    0     5.11158257223115                    0                    0                  270
                   1                    0     5.11571773865803                    0                    0                  270
                   1                    0     5.11958630551905                    0                    0                  270
                   1                    0     5.12317984662841                    0                    0                  270
                   1                    0     5.12648993580033                    0                    0                  270
                   1                    0       5.129508146849                    0                    0                  270
                   1                    0     5.13222605358862                    0                    0                  270
                   1                    0      5.1346352298334                    0                    0                  270
                   1                    0     5.13672724939755                    0                    0                  270
                   1                    0     5.13849368609527                    0                    0                  270
                   1                    0     5.13992611374076                    0                    0                  270
                   1                    0     5.14101610614822                    0                    0                  270
                   1                    0     5.14175523713187                    0                    0                  270
                   1                    0      5.1421350805059                    0                    0                  270
                   1                    0     5.14214721008451                    0                    0                  270
                   1                    0     5.14178319968192                    0                    0                  270
                   1                    0     5.14103462311233                    0                    0                  270
                   1                    0     5.13989305418994                    0                    0                  270
                   1                    0     5.13835006672895                    0                    0                  270
                   1                    0     5.13639723454357                    0                    0                  270
                   1                    0       5.134026131448                    0                    0                  270
                   1                    0     5.13122833125644                    0                    0                  270
                   1                    0     5.12799540778311                    0                    0                  270
                   1                    0      5.1243189348422                    0                    0                  270
                   1                    0     5.12019048624792                    0                    0                  270
                   1                    0     5.11560163581447                    0                    0                  270
                   1                    0     5.11054395735605                    0                    0                  270
                   1                    0     5.10500902468688                    0                    0                  270
                   1                    0     5.09898841162115                    0                    0                  270
                   1                    0     5.09247369197307                    0                    0                  270
                   1                    0     5.08545643955683                    0                    0                  270
                   1                    0     5.07792822818666                    0                    0                  270
                   1                    0     5.06988063167674                    0                    0                  270
                   1                    0     5.06130522384129                    0                    0                  270
                   1                    0      5.0521935784945                    0                    0                  270
                   1                    0     5.04253726945059                    0                    0                  270
                   1                    0     4.54350792848543                    0                    0                  270
                   1                    0     4.51959647415513                    0                    0                  270
                   1                    0     4.49754055244994                    0                    0                  270
                   1                    0     4.47726942795521                    0                    0                  270
                   1                    0     4.45871236525629                    0                    0                  270
                   1                    0     4.44179862893854                    0                    0                  270
                   1                    0     4.42645748358731                    0                    0                  270
                   1                    0     4.41261819378795                    0                    0                  270
                   1                    0      4.4002100241258                    0                    0                  270
                   1                    0     4.38916223918624                    0                    0                  270
                   1                    0      4.3794041035546                    0                    0                  270
                   1                    0     4.37086488181624                    0                    0                  270
                   1                    0     4.36347383855652                    0                    0                  270
                   1                    0     4.35716023836078                    0                    0                  270
                   1                    0     4.35185334581437                    0                    0                  270
                   1                    0     4.34748242550266                    0                    0                  270
                   1                    0     4.34397674201099                    0                    0                  270
                   1                    0     4.34126555992471                    0                    0                  270
                   1                    0     4.33927814382918                    0                    0                  270
                   1                    0     4.33794375830975                    0                    0                  270
                   1                    0     4.33719166795178                    0                    0                  270
                   1                    0     4.33695113734061                    0                    0                  270
                   1                    0     4.33715143106159                    0                    0                  270
                   1                    0     4.33772181370009                    0                    0                  270
                   1                    0     4.33859154984144                    0                    0                  270
                   1                    0     4.33983122962708                    0                    0                  270
                   1                    0     4.34312946293908                    0                    0                  270
                   1                    0     4.34891391620907                    0                    0                  270
                   1                    0     4.35707758471469                    0                    0                  270
                   1                    0     4.36751346373362                    0                    0                  270
                   1                    0     4.38011454854351                    0                    0                  270
                   1                    0     4.39477383442203                    0                    0                  270
                   1                    0     4.41138431664684                    0                    0                  270
                   1                    0     4.42983899049561                    0                    0                  270
                   1                    0       4.450030851246                    0                    0                  270
                   1                    0     4.47185289417567                    0                    0                  270
                   1                    0     4.49519811456228                    0                    0                  270
                   1                    0     4.51995950768349                    0                    0                  270
                   1                    0     4.54603006881698                    0                    0                  270
                   1                    0      4.5733027932404                    0                    0                  270
                   1                    0     4.60167067623142                    0                    0                  270
                   1                    0     4.63102671306769                    0                    0                  270
                   1                    0     4.66126389902689                    0                    0                  270
                   1                    0     4.69227522938667                    0                    0                  270
                   1                    0      4.7239536994247                    0                    0                  270
                   1                    0     4.75619230441864                    0                    0                  270
                   1                    0     4.78888403964615                    0                    0                  270
                   1                    0      4.8219219003849                    0                    0                  270
                   1                    0     4.85519888191255                    0                    0                  270
                   1                    0     4.88860797950676                    0                    0                  270
                   1                    0     4.92204218844519                    0                    0                  270
                   1                    0     4.95539450400552                    0                    0                  270
                   1                    0      4.9885579214654                    0                    0                  270
                   1                    0     5.02142543610249                    0                    0                  270
                   1                    0     5.05389004319446                    0                    0                  270
                   1                    0     5.08584473801897                    0                    0                  270
                   1                    0     5.11718251585368                    0                    0                  270
                   1                    0     5.14779637197626                    0                    0                  270
                   1                    0     5.17757930166437                    0                    0                  270
                   1                    0     5.20642430019567                    0                    0                  270
                   1                    0     5.23422436284782                    0                    0                  270
                   1                    0      5.2608724848985                    0                    0                  270
                   1                    0     5.28626166162535                    0                    0                  270
                   1                    0     5.31028488830605                    0                    0                  270
                   1                    0     5.33283516021826                    0                    0                  270
                   1                    0     5.35380547263964                    0                    0                  270
                   1                    0     5.37308882084785                    0                    0                  270
                   1                    0     5.39057820012055                    0                    0                  270
                   1                    0     5.40616660573542                    0                    0                  270
                   1                    0      5.4197470329701                    0                    0                  270
                   1                    0     5.43121247710228                    0                    0                  270
                   1                    0      5.4404559334096                    0                    0                  270
                   1                    0     5.44737039716973                    0                    0                  270
                   1                    0     5.45184886366034                    0                    0                  270
                   1                    0     5.45378432815908                    0                    0                  270
                   1                    0     5.45306978594362                    0                    0                  270
                   1                    0     5.44959823229163                    0                    0                  270
                   1                    0     5.44326266248076                    0                    0                  270
                   1                    0     5.43395607178868                    0                    0                  270
                   1                    0     5.42157145549305                    0                    0                  270
                   1                    0     5.40600180887154                    0                    0                  270
                   1                    0      5.3871401272018                    0                    0                  270
                   1                    0     5.36487940576151                    0                    0                  270
                   1                    0     5.33911263982832                    0                    0                  270
                   1                    0     5.30973282467989                    0                    0                  270
                   1                    0      5.2766329555939                    0                    0                  270
                   1                    0       5.239706027848                    0                    0                  270
                   1                    0     5.19772140056919                    0                    0                  270
                   1                    0     5.12164430604273                    0                    0                  270
                   1                    0      5.0019346054537                    0                    0                  270
                   1                    0     4.84288098500903                    0                    0                  270
                   1                    0     4.64877213091564                    0                    0                  270
                   1                    0     4.42389672938045                    0                    0                  270
                   1                    0     4.17254346661039                    0                    0                  270
                   1                    0     3.89900102881237                    0                    0                  270
                   1                    0     3.60755810219332                    0                    0                  270
                   1                    0     3.30250337296015                    0                    0                  270
                   1                    0      2.9881255273198                    0                    0                  270
                   1                    0     2.66871325147918                    0                    0                  270
                   1                    0     2.34855523164522                    0                    0                  270
                   1                    0     2.03194015402483                    0                    0                  270
    1.00000000000006                    0     1.72315670482494                    0                    0                  270
                   1                    0     1.42649357025247                    0                    0                  270
                   1                    0     1.14623943651434                    0                    0                  270
                   1                    0    0.886682989817471                    0                    0                  270
                   1                    0    0.652112916368791                    0                    0                  270
                   1                    0    0.446817902375219                    0                    0                  270
                   1                    0    0.275086634043675                    0                    0                  270
                   1                    0    0.141207797581083                    0                    0                  270
                   1                    0   0.0494700791943625                    0                    0                  270
    0.90062856116117                    0  0.00525135941677224                    0                    0                  270
                   0                    0                    0                    0                    0                  270
