#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)      rhoM (1e-6/A^2)      theta (degrees)
                   1                    0     3.87036886622646                    0                    0                  270
                   1                    0     3.87626626299799                    0                    0                  270
                   1                    0     3.88218084872217                    0                    0                  270
                   1                    0     3.88811073498668                    0                    0                  270
                   1                    0     3.89405403337921                    0                    0                  270
                   1                    0     3.90000885548741                    0                    0                  270
                   1                    0     3.90597331289897                    0                    0                  270
                   1                    0     3.91194551720156                    0                    0                  270
                   1                    0     3.91792357998285                    0                    0                  270
                   1                    0     3.92390561283052                    0                    0                  270
                   1                    0     3.92988972733223                    0                    0                  270
                   1                    0     3.93587403507567                    0                    0                  270
                   1                    0     3.94185664764851                    0                    0                  270
                   1                    0     3.94783567663842                    0                    0                  270
                   1                    0     3.95380923363308                    0                    0                  270
                   1                    0     3.95977543022015                    0                    0                  270
                   1                    0     3.96573237798731                    0                    0                  270
                   1                    0     3.97167818852224                    0                    0                  270
                   1                    0     3.97761097341261                    0                    0                  270
                   1                    0      3.9835288442461                    0                    0                  270
                   1                    0     3.98942991261037                    0                    0                  270
                   1                    0      3.9953122900931                    0                    0                  270
                   1                    0     4.00117408828197                    0                    0                  270
                   1                    0     4.00701341876464                    0                    0                  270
                   1                    0      4.0128283931288                    0                    0                  270
                   1                    0     4.01861712296211                    0                    0                  270
                   1                    0     4.02437771985225                    0                    0                  270
                   1                    0     4.03010829538689                    0                    0                  270
                   1                    0     4.03580696115372                    0                    0                  270
                   1                    0     4.04147182874039                    0                    0                  270
                   1                    0     4.04710100973458                    0                    0                  270
                   1                    0     4.05269261572398                    0                    0                  270
                   1                    0     4.05824475829624                    0                    0                  270
                   1                    0     4.06375554903905                    0                    0                  270
                   1                    0     4.06922309954008                    0                    0                  270
                   1                    0     4.07464552138701                    0                    0                  270
                   1                    0      4.0800209261675                    0                    0                  270
                   1                    0     4.08534742546923                    0                    0                  270
                   1                    0     4.09062313087987                    0                    0                  270
                   1                    0      4.0958461539871                    0                    0                  270
                   1                    0     4.10101460637859                    0                    0                  270
                   1                    0     4.10612659964202                    0                    0                  270
                   1                    0     4.11118024536506                    0                    0                  270
                   1                    0     4.11617365513538                    0                    0                  270
                   1                    0     4.12110494054065                    0                    0                  270
                   1                    0     4.12597221316856                    0                    0                  270
                   1                    0     4.13077358460677                    0                    0                  270
                   1                    0     4.13550716644296                    0                    0                  270
                   1                    0     4.14017107026479                    0                    0                  270
                   1                    0     4.14476340765996                    0                    0                  270
                   1                    0     4.14928229021612                    0                    0                  270
                   1                    0     4.15372582952095                    0                    0                  270
                   1                    0     4.15809213716213                    0                    0                  270
                   1                    0     4.16237932472733                    0                    0                  270
                   1                    0     4.16658550380422                    0                    0                  270
                   1                    0     4.17070878598048                    0                    0                  270
                   1                    0     4.17474728284378                    0                    0                  270
                   1                    0      4.1786991059818                    0                    0                  270
                   1                    0      4.1825623669822                    0                    0                  270
                   1                    0     4.18633517743267                    0                    0                  270
                   1                    0     4.19001564892087                    0                    0                  270
                   1                    0     4.19360189303448                    0                    0                  270
                   1                    0     4.19709202136117                    0                    0                  270
                   1                    0     4.20048414548862                    0                    0                  270
                   1                    0      4.2037763770045                    0                    0                  270
                   1                    0     4.20696682749649                    0                    0                  270
                   1                    0     4.21005360855225                    0                    0                  270
                   1                    0     4.21303483175947                    0                    0                  270
                   1                    0     4.21590860870581                    0                    0                  270
                   1                    0     4.21867305097895                    0                    0                  270
                   1                    0     4.22132627016656                    0                    0                  270
                   1                    0     4.22386637785632                    0                    0                  270
                   1                    0      4.2262914856359                    0                    0                  270
                   1                    0     4.22859970509297                    0                    0                  270
                   1                    0     4.23078914781521                    0                    0                  270
                   1                    0      4.2328579253903                    0                    0                  270
                   1                    0     4.23480414940589                    0                    0                  270
                   1                    0     4.23662593144968                    0                    0                  270
                   1                    0     4.23832138310933                    0                    0                  270
                   1                    0     4.23988861597252                    0                    0                  270
                   1                    0     4.24132574162691                    0                    0                  270
                   1                    0     4.24263087166019                    0                    0                  270
                   1                    0     4.24380211766003                    0                    0                  270
                   1                    0     4.24483759121409                    0                    0                  270
                   1                    0     4.24573540391007                    0                    0                  270
                   1                    0     4.24649366733562                    0                    0                  270
                   1                    0     4.24711049307842                    0                    0                  270
                   1                    0     4.24758399272615                    0                    0                  270
                   1                    0     4.24791227786648                    0                    0                  270
                   1                    0     4.24809346008709                    0                    0                  270
                   1                    0     4.24812565097564                    0                    0                  270
                   1                    0     4.24800696211981                    0                    0                  270
                   1                    0     4.24773550510727                    0                    0                  270
                   1                    0     4.24730939152571                    0                    0                  270
                   1                    0     4.24672673296278                    0                    0                  270
                   1                    0     4.24598564100618                    0                    0                  270
                   1                    0     4.24508422724356                    0                    0                  270
                   1                    0      4.2440206032626                    0                    0                  270
                   1                    0     4.24279288065098                    0                    0                  270
                   1                    0     4.24139917099638                    0                    0                  270
                   1                    0     4.23983758588645                    0                    0                  270
                   1                    0     4.23810623690889                    0                    0                  270
                   1                    0     4.23620323565135                    0                    0                  270
                   1                    0     4.23412669370152                    0                    0                  270
                   1                    0     4.23187472264708                    0                    0                  270
                   1                    0     4.22944543407568                    0                    0                  270
                   1                    0     4.22683693957501                    0                    0                  270
                   1                    0     4.22404735073274                    0                    0                  270
                   1                    0     4.22107477913655                    0                    0                  270
                   1                    0      4.2179173363741                    0                    0                  270
                   1                    0     4.21457313403307                    0                    0                  270
                   1                    0     4.21104028370114                    0                    0                  270
                   1                    0     4.20731689696598                    0                    0                  270
                   1                    0     4.20340108541526                    0                    0                  270
                   1                    0     4.19929096063666                    0                    0                  270
                   1                    0     4.19498463421785                    0                    0                  270
                   1                    0      4.1904802177465                    0                    0                  270
                   1                    0     4.18577582281029                    0                    0                  270
                   1                    0     4.18086956099689                    0                    0                  270
                   1                    0     4.17575954389397                    0                    0                  270
                   1                    0     4.17044388308921                    0                    0                  270
                   1                    0     4.16492069017029                    0                    0                  270
                   1                    0     4.15918807672487                    0                    0                  270
                   1                    0     4.15324415434063                    0                    0                  270
                   1                    0     4.14708703460525                    0                    0                  270
                   1                    0     4.14071482910639                    0                    0                  270
                   1                    0     4.13412564943174                    0                    0                  270
                   1                    0     4.12731760716895                    0                    0                  270
                   1                    0     4.12028881390572                    0                    0                  270
                   1                    0     4.11303738122971                    0                    0                  270
                   1                    0     4.10556142072859                    0                    0                  270
                   1                    0     4.09785904399005                    0                    0                  270
                   1                    0     4.08992836260174                    0                    0                  270
                   1                    0     4.08176748815136                    0                    0                  270
                   1                    0     4.07337453222656                    0                    0                  270
                   1                    0     4.06474760641503                    0                    0                  270
                   1                    0     4.05588482230444                    0                    0                  270
                   1                    0     4.04678429148246                    0                    0                  270
                   1                    0     4.03744412553676                    0                    0                  270
                   1                    0     4.02786243605503                    0                    0                  270
                   1                    0     4.01803733462492                    0                    0                  270
                   1                    0     4.00796693283413                    0                    0                  270
                   1                    0     3.99764934227031                    0                    0                  270
                   1                    0     3.98708267452115                    0                    0                  270
                   1                    0     3.97626504117431                    0                    0                  270
                   1                    0     3.96519455381748                    0                    0                  270
                   1                    0     3.95386932403833                    0                    0                  270
                   1                    0     3.94228746342452                    0                    0                  270
                   1                    0     3.93044708356373                    0                    0                  270
                   1                    0     3.91834629604364                    0                    0                  270
                   1                    0     3.90598321245192                    0                    0                  270
                   1                    0     3.89335594437625                    0                    0                  270
                   1                    0     3.88046260340429                    0                    0                  270
                   1                    0     3.86730130112372                    0                    0                  270
                   1                    0     3.85387014912222                    0                    0                  270
                   1                    0     3.84016725898746                    0                    0                  270
                   1                    0     3.82619074230711                    0                    0                  270
                   1                    0     3.81193871066884                    0                    0                  270
                   1                    0     3.79740927566034                    0                    0                  270
                   1                    0     3.78260054886927                    0                    0                  270
                   1                    0      3.7675106418833                    0                    0                  270
                   1                    0     3.75213766629012                    0                    0                  270
                   1                    0     3.73647973367739                    0                    0                  270
                   1                    0     3.72053495563279                    0                    0                  270
                   1                    0       3.704301443744                    0                    0                  270
                   1                    0     3.68777730959868                    0                    0                  270
                   1                    0      3.6709606647845                    0                    0                  270
                   1                    0     3.65674537216018                    0                    0                  270
                   1                    0     3.64161479818236                    0                    0                  270
                   1                    0     3.60351053561632                    0                    0                  270
                   1                    0     3.51965889054447                    0                    0                  270
                   1                    0      3.3542297876032                    0                    0                  270
                   1                    0     3.07109000464486                    0                    0                  270
                   1                    0     2.70806094290001                    0                    0                  270
                   1                    0     2.30767187227707                    0                    0                  270
                   1                    0     1.91245206268445                    0                    0                  270
                   1                    0     1.56493078403057                    0                    0                  270
                   1                    0     1.30006672599628                    0                    0                  270
                   1                    0     1.06341979014406                    0                    0                  270
                   1                    0    0.838507384021419                    0                    0                  270
                   1                    0    0.630220272148535                    0                    0                  270
                   1                    0    0.443449219045585                    0                    0                  270
                   1                    0     0.28308498923275                    0                    0                  270
                   1                    0    0.154018347230209                    0                    0                  270
                   1                    0    0.061140057558142                    0                    0                  270
                   1                    0  0.00934088473672801                    0                    0                  270
   0.123836406230168                    0 9.37762642003737e-05                    0                    0                  270
                   0                    0                    0                    0                    0                  270
