#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)      rhoM (1e-6/A^2)      theta (degrees)
                   1                    0     4.45883863511784                    0                    0                  270
                   1                    0     4.46552829264377                    0                    0                  270
                   1                    0     4.47234339143673                    0                    0                  270
                   1                    0     4.47928051711792                    0                    0                  270
                   1                    0     4.48633625530853                    0                    0                  270
                   1                    0     4.49350719162977                    0                    0                  270
                   1                    0     4.50078991170281                    0                    0                  270
                   1                    0     4.50818100114887                    0                    0                  270
                   1                    0     4.51567704558913                    0                    0                  270
                   1                    0      4.5232746306448                    0                    0                  270
                   1                    0     4.53097034193706                    0                    0                  270
                   1                    0     4.53876076508711                    0                    0                  270
                   1                    0     4.54664248571615                    0                    0                  270
                   1                    0     4.55461208944538                    0                    0                  270
                   1                    0     4.56266616189599                    0                    0                  270
                   1                    0     4.57080128868917                    0                    0                  270
                   1                    0     4.57901405544612                    0                    0                  270
                   1                    0     4.58730104778804                    0                    0                  270
                   1                    0     4.59565885133612                    0                    0                  270
                   1                    0     4.60408405171155                    0                    0                  270
                   1                    0     4.61257323453554                    0                    0                  270
                   1                    0     4.62112298542928                    0                    0                  270
                   1                    0     4.62972989001396                    0                    0                  270
                   1                    0     4.63839053391078                    0                    0                  270
                   1                    0     4.64710150274094                    0                    0                  270
                   1                    0     4.65585938212563                    0                    0                  270
                   1                    0     4.66466075768604                    0                    0                  270
                   1                    0     4.67350221504338                    0                    0                  270
                   1                    0     4.68238033981883                    0                    0                  270
                   1                    0     4.69129171763359                    0                    0                  270
                   1                    0     4.70023293410887                    0                    0                  270
                   1                    0     4.70920057486585                    0                    0                  270
                   1                    0     4.71819122552573                    0                    0                  270
                   1                    0      4.7272014717097                    0                    0                  270
                   1                    0     4.73622789903896                    0                    0                  270
                   1                    0     4.74526709313472                    0                    0                  270
                   1                    0     4.75431563961815                    0                    0                  270
                   1                    0     4.76337012411046                    0                    0                  270
                   1                    0     4.77242713223284                    0                    0                  270
                   1                    0      4.7814832496065                    0                    0                  270
                   1                    0     4.79053506185261                    0                    0                  270
                   1                    0     4.79957915459239                    0                    0                  270
                   1                    0     4.80861211344702                    0                    0                  270
                   1                    0     4.81763052403771                    0                    0                  270
                   1                    0     4.82663097198564                    0                    0                  270
                   1                    0     4.83561004291201                    0                    0                  270
                   1                    0     4.84456432243802                    0                    0                  270
                   1                    0     4.85349039618486                    0                    0                  270
                   1                    0     4.86238484977374                    0                    0                  270
                   1                    0     4.87124426882583                    0                    0                  270
                   1                    0     4.88006523896235                    0                    0                  270
                   1                    0     4.88884434580448                    0                    0                  270
                   1                    0     4.89757817497343                    0                    0                  270
                   1                    0     4.90626331209038                    0                    0                  270
                   1                    0     4.91489634277653                    0                    0                  270
                   1                    0     4.92347385265309                    0                    0                  270
                   1                    0     4.93199242734123                    0                    0                  270
                   1                    0     4.94044865246216                    0                    0                  270
                   1                    0     4.94883911363708                    0                    0                  270
                   1                    0     4.95716039648718                    0                    0                  270
                   1                    0     4.96540908663366                    0                    0                  270
                   1                    0      4.9735817696977                    0                    0                  270
                   1                    0     4.98167503130052                    0                    0                  270
                   1                    0     4.98968545706329                    0                    0                  270
                   1                    0     4.99760963260723                    0                    0                  270
                   1                    0     5.00544414355351                    0                    0                  270
                   1                    0     5.01318557552335                    0                    0                  270
                   1                    0     5.02083051413793                    0                    0                  270
                   1                    0     5.02837554501846                    0                    0                  270
                   1                    0     5.03581725378612                    0                    0                  270
                   1                    0     5.04315222606211                    0                    0                  270
                   1                    0     5.05037704746762                    0                    0                  270
                   1                    0     5.05748830362386                    0                    0                  270
                   1                    0     5.06448258015202                    0                    0                  270
                   1                    0     5.07135646267329                    0                    0                  270
                   1                    0     5.07810653680887                    0                    0                  270
                   1                    0     5.08472938817996                    0                    0                  270
                   1                    0     5.09122160240775                    0                    0                  270
                   1                    0     5.09757976511343                    0                    0                  270
                   1                    0     5.10380046191821                    0                    0                  270
                   1                    0     5.10988027844327                    0                    0                  270
                   1                    0     5.11581580030982                    0                    0                  270
                   1                    0     5.12160361313904                    0                    0                  270
                   1                    0     5.12724030255214                    0                    0                  270
                   1                    0     5.13272245417031                    0                    0                  270
                   1                    0     5.13804665361474                    0                    0                  270
                   1                    0     5.14320948650663                    0                    0                  270
                   1                    0     5.14820753846718                    0                    0                  270
                   1                    0     5.15303739511759                    0                    0                  270
                   1                    0     5.15769564207904                    0                    0                  270
                   1                    0     5.16217886497273                    0                    0                  270
                   1                    0     5.16648364941986                    0                    0                  270
                   1                    0     5.17060658104162                    0                    0                  270
                   1                    0     5.17454424545922                    0                    0                  270
                   1                    0     5.17829322829384                    0                    0                  270
                   1                    0     5.18185011516668                    0                    0                  270
                   1                    0     5.18521149169894                    0                    0                  270
                   1                    0      5.1883998372102                    0                    0                  270
                   1                    0      5.1921089051442                    0                    0                  270
                   1                    0      5.1965624282747                    0                    0                  270
                   1                    0     5.20164260900381                    0                    0                  270
                   1                    0     5.20723164973363                    0                    0                  270
                   1                    0     5.21321175286626                    0                    0                  270
                   1                    0      5.2194651208038                    0                    0                  270
                   1                    0     5.22587395594835                    0                    0                  270
                   1                    0       5.232320460702                    0                    0                  270
                   1                    0     5.23868683746687                    0                    0                  270
                   1                    0     5.24485528864504                    0                    0                  270
                   1                    0     5.25070801663862                    0                    0                  270
                   1                    0     5.25612722384971                    0                    0                  270
                   1                    0     5.26099511268041                    0                    0                  270
                   1                    0     5.26519388553281                    0                    0                  270
                   1                    0     5.26860574480902                    0                    0                  270
                   1                    0     5.27111289291114                    0                    0                  270
                   1                    0     5.27259753224126                    0                    0                  270
                   1                    0     5.27294186520149                    0                    0                  270
                   1                    0     5.27202809419393                    0                    0                  270
                   1                    0     5.26973842162067                    0                    0                  270
                   1                    0     5.26595504988381                    0                    0                  270
                   1                    0     5.26056018138546                    0                    0                  270
                   1                    0     5.25343428051025                    0                    0                  270
                   1                    0     5.24315348623479                    0                    0                  270
                   1                    0      5.2287685981763                    0                    0                  270
                   1                    0     5.21059751683328                    0                    0                  270
                   1                    0     5.18895814270422                    0                    0                  270
                   1                    0     5.16416837628761                    0                    0                  270
                   1                    0     5.13654611808194                    0                    0                  270
                   1                    0     5.10640926858572                    0                    0                  270
                   1                    0     5.07407572829743                    0                    0                  270
                   1                    0     5.03986339771556                    0                    0                  270
                   1                    0     5.00409017733862                    0                    0                  270
                   1                    0     4.96707396766509                    0                    0                  270
                   1                    0     4.92913266919347                    0                    0                  270
                   1                    0     4.89058418242225                    0                    0                  270
                   1                    0     4.85174640784992                    0                    0                  270
                   1                    0     4.81293724597498                    0                    0                  270
                   1                    0     4.77447459729593                    0                    0                  270
                   1                    0     4.73667636231125                    0                    0                  270
                   1                    0     4.69986044151944                    0                    0                  270
                   1                    0     4.66434473541899                    0                    0                  270
                   1                    0      4.6304471445084                    0                    0                  270
                   1                    0     4.59848556928616                    0                    0                  270
                   1                    0     4.56877791025076                    0                    0                  270
                   1                    0      4.5416420679007                    0                    0                  270
                   1                    0     4.51739594273447                    0                    0                  270
                   1                    0     4.49635743525056                    0                    0                  270
                   1                    0     4.47884444594748                    0                    0                  270
                   1                    0      4.4651748753237                    0                    0                  270
                   1                    0     4.45566662387773                    0                    0                  270
                   1                    0     4.45059360324634                    0                    0                  270
                   1                    0      4.4487733445631                    0                    0                  270
                   1                    0     4.44948295531415                    0                    0                  270
                   1                    0     4.45262532727497                    0                    0                  270
                   1                    0     4.45810335222109                    0                    0                  270
                   1                    0     4.46581992192801                    0                    0                  270
                   1                    0     4.47567792817124                    0                    0                  270
                   1                    0     4.48758026272627                    0                    0                  270
                   1                    0     4.50142981736862                    0                    0                  270
                   1                    0      4.5171294838738                    0                    0                  270
                   1                    0     4.53458215401731                    0                    0                  270
                   1                    0     4.55369071957466                    0                    0                  270
                   1                    0     4.57435807232135                    0                    0                  270
                   1                    0     4.59648710403289                    0                    0                  270
                   1                    0     4.61998070648479                    0                    0                  270
                   1                    0     4.64474177145255                    0                    0                  270
                   1                    0     4.67067319071168                    0                    0                  270
                   1                    0     4.69767785603769                    0                    0                  270
                   1                    0     4.72565865920609                    0                    0                  270
                   1                    0     4.75451849199237                    0                    0                  270
                   1                    0     4.78416024617205                    0                    0                  270
                   1                    0     4.81448681352063                    0                    0                  270
                   1                    0     4.84540108581362                    0                    0                  270
                   1                    0     4.87680595482652                    0                    0                  270
                   1                    0     4.90860431233485                    0                    0                  270
                   1                    0     4.94069905011411                    0                    0                  270
                   1                    0      4.9729930599398                    0                    0                  270
                   1                    0     5.00538923358743                    0                    0                  270
                   1                    0     5.03779046283252                    0                    0                  270
                   1                    0     5.07009963945056                    0                    0                  270
                   1                    0     5.10221965521705                    0                    0                  270
                   1                    0     5.13405340190752                    0                    0                  270
                   1                    0     5.16550377129746                    0                    0                  270
                   1                    0     5.19647365516238                    0                    0                  270
                   1                    0     5.22686594527779                    0                    0                  270
                   1                    0      5.2565835334192                    0                    0                  270
                   1                    0      5.2855293113621                    0                    0                  270
                   1                    0     5.31360617088201                    0                    0                  270
                   1                    0     5.34071700375443                    0                    0                  270
                   1                    0     5.36676470175488                    0                    0                  270
                   1                    0     5.39165215665885                    0                    0                  270
                   1                    0     5.41528226024185                    0                    0                  270
                   1                    0      5.4375579042794                    0                    0                  270
                   1                    0     5.45838198054699                    0                    0                  270
                   1                    0     5.47765738082013                    0                    0                  270
                   1                    0     5.49528699687433                    0                    0                  270
                   1                    0     5.51117372048509                    0                    0                  270
                   1                    0     5.52522044342793                    0                    0                  270
                   1                    0     5.53733005747835                    0                    0                  270
                   1                    0     5.54740545441185                    0                    0                  270
                   1                    0     5.55534952600394                    0                    0                  270
                   1                    0     5.56106516403013                    0                    0                  270
                   1                    0     5.56445526026593                    0                    0                  270
                   1                    0     5.56542270648684                    0                    0                  270
                   1                    0     5.56387039446836                    0                    0                  270
                   1                    0     5.55970121598601                    0                    0                  270
                   1                    0     5.55281806281529                    0                    0                  270
                   1                    0     5.54312382673171                    0                    0                  270
                   1                    0     5.53052139951077                    0                    0                  270
                   1                    0     5.51491367292798                    0                    0                  270
                   1                    0     5.49620353875885                    0                    0                  270
                   1                    0     5.47429388877888                    0                    0                  270
                   1                    0     5.44908761476358                    0                    0                  270
                   1                    0     5.42048760848845                    0                    0                  270
                   1                    0     5.38839676172901                    0                    0                  270
                   1                    0     5.35271796626076                    0                    0                  270
                   1                    0     5.31164951384418                    0                    0                  270
                   1                    0     5.24813324057302                    0                    0                  270
                   1                    0     5.15928286353316                    0                    0                  270
                   1                    0     5.04697576460629                    0                    0                  270
                   1                    0      4.9130893256741                    0                    0                  270
                   1                    0     4.75950092861828                    0                    0                  270
                   1                    0      4.5880879553205                    0                    0                  270
                   1                    0     4.40072778766247                    0                    0                  270
                   1                    0     4.19929780752586                    0                    0                  270
                   1                    0     3.98567539679237                    0                    0                  270
                   1                    0     3.76173793734368                    0                    0                  270
                   1                    0     3.52936281106149                    0                    0                  270
                   1                    0     3.29042739982746                    0                    0                  270
                   1                    0     3.04680908552331                    0                    0                  270
                   1                    0     2.80038525003071                    0                    0                  270
                   1                    0     2.55303327523135                    0                    0                  270
                   1                    0     2.30663054300691                    0                    0                  270
                   1                    0     2.06305443523909                    0                    0                  270
                   1                    0     1.82418233380958                    0                    0                  270
    1.00000000000006                    0     1.59189162060005                    0                    0                  270
                   1                    0     1.36805967749221                    0                    0                  270
                   1                    0     1.15456388636773                    0                    0                  270
                   1                    0    0.953281629108303                    0                    0                  270
                   1                    0    0.766090287595619                    0                    0                  270
                   1                    0    0.594867243711361                    0                    0                  270
                   1                    0    0.441489879337221                    0                    0                  270
                   1                    0    0.307835576354885                    0                    0                  270
                   1                    0    0.195781716646038                    0                    0                  270
                   1                    0    0.107205682092372                    0                    0                  270
                   1                    0   0.0439848545755721                    0                    0                  270
                   1                    0  0.00799661597732548                    0                    0                  270
   0.229857058345374                    0 0.000200824830666413                    0                    0                  270
                   0                    0                    0                    0                    0                  270
